Scheme Code;NAV Name;Plan;Option;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Date
151838;Bajaj Finserv Liquid Fund - Direct Plan - Fortnightly - IDCW;Direct Plan;Fortnightly - IDCW;INF0QA701078;INF0QA701045;1035.4498;12-Sep-2026
151833;Bajaj Finserv Liquid Fund - Direct Plan - Growth;Direct Plan;Growth;INF0QA701011;;1240.2732;12-Sep-2026
151836;Bajaj Finserv Liquid Fund - Direct Plan - Monthly - IDCW;Direct Plan;Monthly - IDCW;INF0QA701086;INF0QA701052;1039.4762;12-Sep-2026
151834;Bajaj Finserv Liquid Fund - Direct Plan - Weekly - IDCW;Direct Plan;Weekly - IDCW;INF0QA701060;INF0QA701037;1035.4517;12-Sep-2026
151839;Bajaj Finserv Liquid Fund - Regular Plan - Daily - IDCW;Regular Plan;Daily - IDCW;;INF0QA701136;1033.8241;12-Sep-2026
151841;Bajaj Finserv Liquid Fund - Regular Plan - Fortnightly - IDCW;Regular Plan;Fortnightly - IDCW;INF0QA701151;INF0QA701110;1034.5540;12-Sep-2026
151837;Bajaj Finserv Liquid Fund - Regular Plan - Growth;Regular Plan;Growth;INF0QA701094;;1233.2746;12-Sep-2026
151842;Bajaj Finserv Liquid Fund - Regular Plan - Monthly - IDCW;Regular Plan;Monthly - IDCW;INF0QA701169;INF0QA701128;1038.4543;12-Sep-2026
151840;Bajaj Finserv Liquid Fund - Regular Plan - Weekly - IDCW;Regular Plan;Weekly - IDCW;INF0QA701144;INF0QA701102;1034.5549;12-Sep-2026

Bandhan Mutual Fund
108692;BANDHAN LIQUID Fund - Regular Plan - Daily IDCW;Regular Plan;Daily IDCW;INF194K01VZ4;INF194K01VY7;1001.5609;12-Sep-2026
108690;BANDHAN LIQUID Fund - Regular Plan - Growth;Regular Plan;Growth;INF194K01VX9;;3391.7109;12-Sep-2026
108693;BANDHAN LIQUID Fund - Regular Plan - Monthly IDCW;Regular Plan;Monthly IDCW;INF194K01WF4;INF194K01WE7;1003.5542;12-Sep-2026
115489;BANDHAN LIQUID Fund - Regular Plan - Periodic IDCW;Regular Plan;Periodic IDCW;INF194K01WC1;INF194K01WB3;1464.3349;12-Sep-2026
108691;BANDHAN LIQUID Fund - Regular Plan - Weekly IDCW;Regular Plan;Weekly IDCW;INF194K01WI8;INF194K01WH0;1001.5215;12-Sep-2026
139582;BANDHAN LIQUID Fund - Unclaimed IDCW Less than 3 years;;Unclaimed IDCW Less than 3 years;INF194KA14C0;;1.8272;12-Sep-2026
139583;BANDHAN LIQUID Fund - Unclaimed IDCW More than 3 years;;Unclaimed IDCW More than 3 years;INF194KA15C7;;1.0000;12-Sep-2026
139584;BANDHAN LIQUID Fund - Unclaimed Redemption Less than 3 years;;Unclaimed Redemption Less than 3 years;INF194KA12C4;;1.8272;12-Sep-2026
139585;BANDHAN LIQUID Fund - Unclaimed Redemption More than 3 years;;Unclaimed Redemption More than 3 years;INF194KA13C2;;1.0000;12-Sep-2026
118365;BANDHAN LIQUID Fund -Direct Plan -Monthly IDCW;Direct Plan;Monthly IDCW;INF194K01J36;INF194K01J28;1009.7870;12-Sep-2026
118367;BANDHAN LIQUID Fund -Direct Plan -Weekly IDCW;Direct Plan;Weekly IDCW;INF194KB1JT8;INF194K01J51;1007.2623;12-Sep-2026
118366;BANDHAN LIQUID Fund -Direct Plan-Daily IDCW;Direct Plan;Daily IDCW;;INF194K01I78;1001.8153;12-Sep-2026
118364;BANDHAN LIQUID Fund -Direct Plan-Growth;Direct Plan;Growth;INF194K01I60;;3430.7688;12-Sep-2026
118363;BANDHAN LIQUID Fund -Direct Plan-Periodic IDCW;Direct Plan;Periodic IDCW;INF194K01J02;INF194K01I94;1382.1423;12-Sep-2026

Bank of India Mutual Fund
119368;BANK OF INDIA Liquid Fund- Direct Plan- Daily IDCW;Direct Plan;Daily IDCW;;INF761K01CL0;1005.0000;12-Sep-2026
119369;BANK OF INDIA Liquid Fund- Direct Plan- Growth;Direct Plan;Growth;INF761K01785;;3272.9252;12-Sep-2026
119370;BANK OF INDIA Liquid Fund- Direct Plan- Weekly IDCW;Direct Plan;Weekly IDCW;;INF761K01CM8;1005.7760;12-Sep-2026
111971;BANK OF INDIA Liquid Fund- Regular Plan- Daily IDCW;Regular Plan;Daily IDCW;;INF761K01CO4;1005.0000;12-Sep-2026
109254;BANK OF INDIA Liquid Fund- Regular Plan- Growth;Regular Plan;Growth;INF761K01306;;3239.1260;12-Sep-2026
109255;BANK OF INDIA Liquid Fund- Regular Plan- Weekly IDCW;Regular Plan;Weekly IDCW;;INF761K01CP1;1005.7679;12-Sep-2026

Baroda BNP Paribas Mutual Fund
119414;Baroda BNP Paribas LIQUID FUND - DIRECT PLAN - DAILY IDCW OPTION;Direct Plan;Daily IDCW Option;INF955L01AK2;;1002.0849;12-Sep-2026
119415;Baroda BNP Paribas LIQUID FUND - DIRECT PLAN - GROWTH OPTION;Direct Plan;Growth Option;INF955L01AL0;;3274.1631;12-Sep-2026
119416;Baroda BNP Paribas LIQUID FUND - DIRECT PLAN - WEEKLY IDCW OPTION;Direct Plan;Weekly IDCW Option;INF251K01SL8;;1221.2772;12-Sep-2026
111707;Baroda BNP Paribas LIQUID FUND - Regular Plan - DAILY IDCW OPTION;Regular Plan;Daily IDCW Option;INF955L01468;INF955L01476;1001.1996;12-Sep-2026
111704;Baroda BNP Paribas LIQUID FUND - Regular Plan - GROWTH OPTION;Regular Plan;Growth Option;INF955L01484;;3229.2037;12-Sep-2026
111705;Baroda BNP Paribas LIQUID FUND - Regular Plan - WEEKLY IDCW OPTION;Regular Plan;Weekly IDCW Option;INF251K01SK0;INF955L01500;1001.2458;12-Sep-2026
101408;Baroda BNP Paribas LIQUID FUND- Defunct Plan -Growth Option;;Growth Option;INF955L01575;;4754.1409;12-Sep-2026
101407;Baroda BNP Paribas LIQUID FUND-Defunct Plan- IDCW Option;;IDCW Option;INF955L01559;INF955L01567;3922.5788;12-Sep-2026

Capitalmind Mutual Fund
154011;Capitalmind Liquid Fund - Direct-Growth;Direct Plan;Growth;INF226401034;;1053.4505;12-Sep-2026
154010;Capitalmind Liquid Fund - Regular-Growth;Regular Plan;Growth;INF226401042;;1051.7782;12-Sep-2026

Edelweiss Mutual Fund
140194;Edelweiss Liquid Fund - Direct Plan - Bonus Option;Direct Plan;Bonus;INF754K01GY9;;2137.327;12-Sep-2026
140196;Edelweiss Liquid Fund - Direct Plan - Growth Option;Direct Plan;Growth;INF754K01GM4;;3673.769;12-Sep-2026
140198;Edelweiss Liquid Fund - Direct Plan - IDCW Option;Direct Plan;IDCW;INF754K01GO0;INF754K01GN2;3522.4632;12-Sep-2026
140192;Edelweiss Liquid Fund - Direct Plan Annual - IDCW Option;Direct Plan;Annual IDCW;INF754K01GX1;INF754K01GT9;3522.4224;12-Sep-2026
140193;Edelweiss Liquid Fund - Direct Plan daily - IDCW Option;Direct Plan;Daily IDCW;;INF754K01GP7;1194.3847;12-Sep-2026
140199;Edelweiss Liquid Fund - Direct Plan Fortnightly - IDCW Option;Direct Plan;Fortnightly IDCW;INF754K01GV5;INF754K01GR3;2480.0328;12-Sep-2026
140197;Edelweiss Liquid Fund - Direct Plan Monthly - IDCW Option;Direct Plan;Monthly IDCW;INF754K01GW3;INF754K01GS1;1007.6973;12-Sep-2026
140195;Edelweiss Liquid Fund - Direct Plan weekly - IDCW Option;Direct Plan;Weekly IDCW;INF754K01GU7;INF754K01GQ5;2174.3314;12-Sep-2026
140189;Edelweiss Liquid Fund - Regular Plan - Bonus Option;;;INF754K01HR1;;2095.0317;12-Sep-2026
140182;Edelweiss Liquid Fund - Regular Plan - Growth Option;Regular Plan;Growth;INF754K01GZ6;;3596.3672;12-Sep-2026
140190;Edelweiss Liquid Fund - Regular Plan - IDCW Option;Regular Plan;IDCW;INF754K01GK8;INF754K01GL6;3445.0673;12-Sep-2026
140188;Edelweiss Liquid Fund - Regular Plan Annual - IDCW Option;Regular Plan;Annual IDCW;INF754K01HQ3;INF754K01HP5;2337.0706;12-Sep-2026
140181;Edelweiss Liquid Fund - Regular Plan Daily - IDCW Option;Regular Plan;IDCW;;INF754K01HA7;1331.6315;12-Sep-2026
140184;Edelweiss Liquid Fund - Regular Plan Fortnightly - IDCW Option;Regular Plan;Fortnightly IDCW;INF754K01HK6;INF754K01HC3;2158.7496;12-Sep-2026
140183;Edelweiss Liquid Fund - Regular Plan Monthly - IDCW Option;Regular Plan;Monthly IDCW;INF754K01HL4;INF754K01HD1;1086.0751;12-Sep-2026
140185;Edelweiss Liquid Fund - Regular Plan Weekly - IDCW Option;Regular Plan;Weekly IDCW;INF754K01HJ8;INF754K01HB5;1215.9082;12-Sep-2026
140176;Edelweiss Liquid Fund - Retail Plan - Growth Option;;;INF754K01HE9;;3270.6101;12-Sep-2026
140178;Edelweiss Liquid Fund - Retail Plan - Weekly Dividend Option;;;;INF754K01HG4;1231.6781;12-Sep-2026
140177;Edelweiss Liquid Fund - Retail Plan Daily - IDCW Option;;;;INF754K01HF6;1172.1247;12-Sep-2026
140180;Edelweiss Liquid Fund - Retail Plan Monthly - IDCW Option;;;;INF754K01HI0;1247.7768;12-Sep-2026

Franklin Templeton Mutual Fund
100538;Franklin India Liquid Fund - Regular Plan - Growth;Regular Plan;Growth;INF090I01BB1;;6317.7747;12-Sep-2026
118577;Franklin India Liquid Fund - Super Institutional - Direct - Growth;Direct Plan;Super Institutional Growth;INF090I01JV2;;4272.3122;12-Sep-2026
100546;Franklin India Liquid Fund - Super Institutional Plan - Growth;Regular Plan;Super Institutional Growth;INF090I01BG0;;4234.0789;12-Sep-2026

HDFC Mutual Fund
119091;HDFC Liquid Fund - Growth Option - Direct Plan;Direct Plan;Growth Option;INF179KB1HP9;;5579.2818;12-Sep-2026
100868;HDFC Liquid Fund - Growth Plan;Regular Plan;Growth Option;INF179KB1HK0;;5513.4758;12-Sep-2026

ICICI Prudential Mutual Fund
120197;ICICI Prudential Liquid Fund - Direct Plan - Growth;Direct Plan;Growth;INF109K01Q49;;420.454;12-Sep-2026
103340;ICICI Prudential Liquid Fund - Growth;Regular Plan;Growth;INF109K01VQ1;;415.9001;12-Sep-2026

ITI Mutual Fund
147161;ITI Liquid Fund - Direct Plan - Annually IDCW Option;Direct Plan;Annually IDCW Option;INF00XX01366;INF00XX01333;1475.8800;12-Sep-2026
147158;ITI Liquid Fund - Direct Plan - Daily IDCW Option;Direct Plan;Daily IDCW Option;;INF00XX01291;1000.9982;12-Sep-2026
147157;ITI Liquid Fund - Direct Plan - Growth Option;Direct Plan;Growth Option;INF00XX01283;;1473.9233;12-Sep-2026
147163;ITI Liquid Fund - Direct Plan - Monthly IDCW Option;Direct Plan;Monthly IDCW Option;INF00XX01358;INF00XX01325;1003.6653;12-Sep-2026
147159;ITI Liquid Fund - Direct Plan - Weekly IDCW Option;Direct Plan;Weekly IDCW Option;;INF00XX01309;1001.5714;12-Sep-2026
147162;ITI Liquid Fund - Regular Plan - Annually IDCW Option;Regular Plan;Annually IDCW Option;INF00XX01275;INF00XX01242;1468.7662;12-Sep-2026
147154;ITI Liquid Fund - Regular Plan - Daily IDCW Option;Regular Plan;Daily IDCW Option;;INF00XX01200;1001.0000;12-Sep-2026
147155;ITI Liquid Fund - Regular Plan - Fortnightly Income Distribution cum capital withdrawal option Option;Regular Plan;Fortnightly Income Distribution cum capital withdrawal option Option;INF00XX01259;INF00XX01226;1001.1323;12-Sep-2026
147153;ITI Liquid Fund - Regular Plan - Growth Option;Regular Plan;Growth Option;INF00XX01192;;1459.1982;12-Sep-2026
147156;ITI Liquid Fund - Regular Plan - Monthly IDCW Option;Regular Plan;Monthly IDCW Option;INF00XX01267;INF00XX01234;1000.7692;12-Sep-2026
147164;ITI Liquid Fund - Regular Plan - Weekly IDCW Option;Regular Plan;Weekly IDCW Option;;INF00XX01218;1001.5629;12-Sep-2026

JM Financial Mutual Fund
101549;JM Liquid Fund (Regular) - Bonus Option - Principal Units;Regular Plan;Bonus Option - Principal Units;INF192K01890;;24.5252;12-Sep-2026
101078;JM Liquid Fund (Regular) - Daily IDCW;Regular Plan;Daily IDCW Option;;INF192K01833;10.4302;12-Sep-2026

LIC Mutual Fund
120248;LIC MF Liquid Fund-Direct Plan-Daily IDCW;Direct Plan;Daily IDCW;INF767K01DL5;INF767K01DM3;1035.2975;12-Sep-2026
120249;LIC MF Liquid Fund-Direct Plan-Growth;Direct Plan;Growth;INF767K01DN1;;5157.5852;12-Sep-2026
151930;LIC MF Liquid Fund-Direct Plan-Monthly IDCW;Direct Plan;Monthly IDCW;INF397L01AK7;INF397L01AJ9;1251.6756;12-Sep-2026
151932;LIC MF Liquid Fund-Direct Plan-Weekly IDCW;Direct Plan;Weekly IDCW;INF397L01AM3;INF397L01AL5;1118.2839;12-Sep-2026
101184;LIC MF Liquid Fund-Regular Plan-Daily IDCW;Regular Plan;Daily IDCW;INF767K01IQ3;INF767K01IR1;1000.1751;12-Sep-2026
101185;LIC MF Liquid Fund-Regular Plan-Growth;Regular Plan;Growth;INF767K01IS9;;5079.2657;12-Sep-2026
151928;LIC MF Liquid Fund-Regular Plan-Monthly IDCW;Regular Plan;Monthly IDCW;INF397L01976;INF397L01968;1230.2111;12-Sep-2026
151927;LIC MF Liquid Fund-Regular Plan-Weekly IDCW;Regular Plan;Weekly IDCW;INF397L01950;INF397L01943;1002.677;12-Sep-2026

Navi Mutual Fund
119163;Navi Liquid Fund - Direct Plan Daily IDCW - ReInvestment;Direct Plan;Daily IDCW - ReInvestment	;;INF959L01GK1;10.0144;12-Sep-2026
119161;Navi Liquid Fund - Direct Plan Monthly IDCW - Payout;Direct Plan;Monthly IDCW - Payout;INF959L01GG9;INF959L01GH7;10.0351;12-Sep-2026
119162;Navi Liquid Fund - Direct Plan Weekly IDCW - Payout;Direct Plan;Weekly IDCW - Payout;INF959L01GI5;INF959L01GJ3;10.0111;12-Sep-2026
112645;Navi Liquid Fund - Regular Plan Daily IDCW;Regular Plan;Daily IDCW;;INF959L01GM7;10.1123;12-Sep-2026
112647;Navi Liquid Fund - Regular Plan Monthly IDCW;Regular Plan;Monthly IDCW;INF959L01GN5;INF959L01GO3;10.0348;12-Sep-2026
112646;Navi Liquid Fund - Regular Plan Weekly IDCW;Regular Plan;Weekly IDCW;INF959L01GP0;INF959L01GQ8;10.0116;12-Sep-2026
119164;Navi Liquid Fund-Direct Plan-Growth Option;;;INF959L01GF1;;30.6355;12-Sep-2026
112636;Navi Liquid Fund-Regular Plan-Growth Option;Regular Plan;Growth Option;INF959L01GL9;;30.3457;12-Sep-2026
140437;Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years;Direct Plan;Unclaimed Redemption and Dividend Plan less than 3 years;INF959L01CO2;;10.0015;12-Sep-2026
139386;Navi Liquid Fund-Unclaimed Redemption and Dividend Plan less than 3 years;Regular Plan;Unclaimed Redemption and Dividend Plan less than 3 years;INF959L01CN4;;30.5333;12-Sep-2026

Nippon India Mutual Fund
100852;NIPPON INDIA LIQUID FUND - DAILY IDCW OPTION;Regular Plan;DAILY IDCW OPTION;;INF204K01UM1;1528.9658;12-Sep-2026
118695;NIPPON INDIA LIQUID FUND - DIRECT Plan - DAILY IDCW OPTION;Direct Plan;DAILY IDCW OPTION;;INF204K01ZG2;1528.9723;12-Sep-2026
118696;NIPPON INDIA LIQUID FUND - DIRECT Plan - MONTHLY IDCW OPTION;Direct Plan;MONTHLY IDCW OPTION;INF204K01ZI8;INF204K01ZJ6;1592.5776;12-Sep-2026
118698;NIPPON INDIA LIQUID FUND - DIRECT Plan - QUARTERLY IDCW OPTION;Direct Plan;QUARTERLY IDCW OPTION;INF204K01ZK4;INF204K01ZL2;1019.4427;12-Sep-2026
118700;NIPPON INDIA LIQUID FUND - DIRECT Plan - WEEKLY IDCW OPTION;Direct Plan;WEEKLY IDCW OPTION;INF204KC1FN6;INF204K01ZM0;1530.8987;12-Sep-2026
118701;Nippon India Liquid Fund - Direct Plan Growth Plan - Growth Option;Direct Plan;Growth Option;INF204K01ZH0;;6957.9415;12-Sep-2026
100855;NIPPON INDIA LIQUID FUND - MONTHLY IDCW OPTION;Regular Plan;MONTHLY IDCW OPTION;INF204K01UO7;INF204K01UP4;1589.1263;12-Sep-2026
112340;NIPPON INDIA LIQUID FUND - QUARTERLY IDCW OPTION;Regular Plan;QUARTERLY IDCW OPTION;INF204K01UQ2;INF204K01UR0;1018.7801;12-Sep-2026
100837;Nippon India Liquid Fund - Retail Option - Growth Plan;Regular Plan;Retail Plan - Growth Option;INF204K01UL3;;6076.4583;12-Sep-2026
100842;NIPPON INDIA LIQUID FUND - RETAIL Plan - DAILY IDCW OPTION;Regular Plan;RETAIL Plan - DAILY IDCW OPTION;;INF204K01UJ7;1524.5019;12-Sep-2026
100843;NIPPON INDIA LIQUID FUND - RETAIL plan - MONTHLY IDCW OPTION;Regular Plan;RETAIL plan - MONTHLY IDCW OPTION;INF204K01UT6;INF204K01UU4;1330.8623;12-Sep-2026
100844;NIPPON INDIA LIQUID FUND - RETAIL Plan - QUARTERLY IDCW OPTION;Regular Plan;RETAIL Plan - QUARTERLY IDCW OPTION;INF204K01UV2;INF204K01UW0;1231.0846;12-Sep-2026
100838;NIPPON INDIA LIQUID FUND - RETAIL Plan - WEEKLY IDCW OPTION;Regular Plan;RETAIL Plan - WEEKLY IDCW OPTION;;INF204K01UK5;1034.5458;12-Sep-2026
100853;NIPPON INDIA LIQUID FUND - WEEKLY IDCW OPTION;Regular Plan;WEEKLY IDCW OPTION;INF204KC1FM8;INF204K01US8;1530.8782;12-Sep-2026
100851;Nippon India Liquid Fund -Growth Plan;Regular Plan;Growth Option;INF204K01UN9;;6858.6797;12-Sep-2026

PGIM India Mutual Fund
138285;PGIM India Liquid Fund - Daily Dividend;Regular Plan;Regular IDCW;;INF223J01BO9;100.304;12-Sep-2026
138297;PGIM India Liquid Fund - Direct Plan - Daily Dividend;Direct Plan;Direct IDCW;INF223J01NR7;;132.1389;12-Sep-2026
138299;PGIM India Liquid Fund - Direct Plan - Growth;Direct Plan;Direct Growth;INF223J01NS5;;370.7739;12-Sep-2026
138298;PGIM India Liquid Fund - Direct Plan - Monthly Dividend;Direct Plan;Direct IDCW;INF223J01NT3;INF223J01NU1;115.9363;12-Sep-2026
138301;PGIM India Liquid Fund - Direct Plan - Weekly Dividend;Direct Plan;Direct IDCW;INF223J01NV9;INF223J01NW7;100.5193;12-Sep-2026
138288;PGIM India Liquid Fund - Growth;Regular Plan;Regular Growth;INF223J01BP6;;365.9218;12-Sep-2026
138287;PGIM India Liquid Fund - Monthly Dividend;Regular Plan;Regular IDCW;INF223J01BL5;;116.3415;12-Sep-2026
138289;PGIM India Liquid Fund - Weekly Dividend;Regular Plan;Regular IDCW;INF223J01BU6;;100.519;12-Sep-2026

PPFAS Mutual Fund
143263;Parag Parikh Liquid Fund- Direct Plan- Daily Reinvestment of IDCW;Direct Plan;Daily Reinvestment of IDCW;;INF879O01118;1000.6510;12-Sep-2026
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;Direct Plan;Growth;INF879O01068;;1570.9548;12-Sep-2026
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly IDCW;Direct Plan;Monthly IDCW Payout;INF879O01076;INF879O01084;1005.2468;12-Sep-2026
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Reinvestment of IDCW;Direct Plan;Weekly Reinvestment of IDCW;;INF879O01134;1001.6801;12-Sep-2026
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Reinvestment of IDCW;Regular Plan;Daily Reinvestment of IDCW;;INF879O01126;1000.5803;12-Sep-2026
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;Regular Plan;Growth;INF879O01035;;1557.8380;12-Sep-2026
143261;Parag Parikh Liquid Fund- Regular Plan- Monthly IDCW;Regular Plan;Monthly IDCW Payout;INF879O01043;INF879O01050;1005.2156;12-Sep-2026
143266;Parag Parikh Liquid Fund- Regular Plan- Weekly Reinvestment of IDCW;Regular Plan;Weekly Reinvestment of IDCW;;INF879O01142;1001.6667;12-Sep-2026

Quantum Mutual Fund
103736;Quantum Liquid Fund - Direct Plan Daily IDCW;Direct Plan;Daily IDCW;;INF082J01135;10.0156;12-Sep-2026
103734;Quantum Liquid Fund - Direct Plan Growth Option;Direct Plan;Growth Option;INF082J01127;;37.7462;12-Sep-2026
103735;Quantum Liquid Fund - Direct Plan Monthly IDCW;Direct Plan;Monthly IDCW;INF082J01143;INF082J01200;10.0487;12-Sep-2026
141065;Quantum Liquid Fund - Regular Plan Daily IDCW;Regular Plan;Daily IDCW;;INF082J01317;10.0002;12-Sep-2026
141066;Quantum Liquid Fund - Regular Plan Growth Option;Regular Plan;Growth Option;INF082J01309;;37.4329;12-Sep-2026
141067;Quantum Liquid Fund - Regular Plan Monthly IDCW;Regular Plan;Monthly IDCW;INF082J01325;INF082J01333;10.0453;12-Sep-2026
152299;Quantum Liquid Fund - Unclaimed IDCW Plan Above 3 years;;;;;10.0000;12-Sep-2026
152298;Quantum Liquid Fund - Unclaimed IDCW Plan Below 3 years;;;;;11.8680;12-Sep-2026
152301;Quantum Liquid Fund - Unclaimed Redemption Plan Above 3 years;;;;;10.0000;12-Sep-2026
152300;Quantum Liquid Fund - Unclaimed Redemption Plan Below 3 years;;;;;11.3911;12-Sep-2026

SBI Mutual Fund
119804;SBI Liquid Fund - Direct Paln - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW);Direct Plan;IDCW;INF200K01UR8;INF200K01US6;1450.3608;12-Sep-2026
119805;SBI Liquid Fund - Direct Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW);Direct Plan;IDCW;;INF200K01UQ0;1144.2196;12-Sep-2026
119799;SBI Liquid Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW);Direct Plan;IDCW;INF200K01UU2;INF200K01UV0;1385.7046;12-Sep-2026
119800;SBI Liquid Fund - DIRECT PLAN -Growth;Direct Plan;Growth;INF200K01UT4;;4441.4626;12-Sep-2026
105274;SBI Liquid Fund - Institutional - Growth;Regular Plan;Growth;INF200K01LU1;;4432.7538;12-Sep-2026
105275;SBI Liquid Fund - Institutional Daily Income Distribution cum Capital Withdrawal Option (IDCW);Regular Plan;IDCW;;INF200K01LR7;1424.0853;12-Sep-2026
105281;SBI Liquid Fund - Regular Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW);Regular Plan;IDCW;;INF200K01LX5;1140.9054;12-Sep-2026
105283;SBI Liquid Fund - Regular Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW);Regular Plan;IDCW;INF200K01LY3;INF200K01LZ0;1441.1225;12-Sep-2026
105282;SBI Liquid Fund - Regular Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW);Regular Plan;IDCW;INF200K01MB9;INF200K01MC7;1378.8069;12-Sep-2026
105280;SBI Liquid Fund - REGULAR PLAN -Growth;Regular Plan;Growth;INF200K01MA1;;4391.2387;12-Sep-2026

Sundaram Mutual Fund
149664;Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) - Direct Plan - Growth Option;Direct Plan;GROWTH;INF173K01GU0;;2512.4883;12-Sep-2026
149660;Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) - Regular Plan IDCW;Regular Plan;IDCW (Income Distribution CUM Capital Withdrawal);INF173K01DD3;INF173K01DE1;1047.9301;12-Sep-2026
149662;Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) -Direct Plan - IDCW;Direct Plan;IDCW (Income Distribution CUM Capital Withdrawal);INF173K01GV8;INF173K01GW6;1051.3148;12-Sep-2026
149661;Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) -Growth Option;Regular Plan;GROWTH;INF173K01DA9;;2477.3910;12-Sep-2026

Tata Mutual Fund
153689;Tata Liquid Fund - Direct Plan - Weekly IDCW Reinvestment;Direct Plan;Weekly IDCW Reinvestment Option;;INF277KA1EE2;1071.0249;12-Sep-2026
153688;Tata Liquid Fund - Regular Plan - Weekly IDCW Reinvestment;Regular Plan;Weekly IDCW Reinvestment Option;;INF277KA1EF9;1065.9125;12-Sep-2026
102672;Tata Liquid Fund -Regular Plan - Growth Option;Regular Plan;Growth Option;INF277K01YD8;;4425.8359;12-Sep-2026
119862;Tata Liquid Fund- Direct Plan - Daily Reinvestment of IDCW Option;Direct Plan;Daily Reinvestment of IDCW Option;;INF277K012D2;1001.5187;12-Sep-2026
119861;Tata Liquid Fund- Direct Plan-Growth Option;Direct Plan;Growth Option;INF277K01YE6;;4485.3082;12-Sep-2026
101714;Tata Liquid Fund- Regular Plan - Daily Reinvestment of IDCW Option;Regular Plan;Daily Reinvestment of IDCW Option;;INF277K011D4;1001.5157;12-Sep-2026

The Wealth Company Mutual Fund
153887;THE WEALTH COMPANY LIQUID FUND DIRECT DAILY ICDW;Direct Plan;Daily IDCW;;INF2F0001073;1002.1546;12-Sep-2026
153883;THE WEALTH COMPANY LIQUID FUND DIRECT GROWTH;Direct Plan;Growth;INF2F0001081;;1061.0129;12-Sep-2026
153884;THE WEALTH COMPANY LIQUID FUND DIRECT MONTHLY IDCW;Direct Plan;Monthly IDCW;INF2F0001107;INF2F0001099;1005.451;12-Sep-2026
153889;THE WEALTH COMPANY LIQUID FUND DIRECT WEEKLY;Direct Plan;Weekly IDCW;INF2F0001123;INF2F0001115;1002.7194;12-Sep-2026
153886;THE WEALTH COMPANY LIQUID FUND REGULAR DAILY IDCW;Regular Plan;Daily IDCW;;INF2F0001131;1002.1487;12-Sep-2026
153888;THE WEALTH COMPANY LIQUID FUND REGULAR GROWTH;Regular Plan;Growth;INF2F0001149;;1059.4293;12-Sep-2026
153890;THE WEALTH COMPANY LIQUID FUND REGULAR MONTHLY IDCW;Regular Plan;Monthly IDCW;INF2F0001164;INF2F0001156;1005.356;12-Sep-2026
153885;THE WEALTH COMPANY LIQUID FUND REGULAR WEEKLY IDCW;Regular Plan;Weekly IDCW;INF2F0001180;INF2F0001172;1002.6845;12-Sep-2026

Trust Mutual Fund
148842;TRUSTMF Liquid Fund-Direct Plan-Daily Income Distribution cum Capital Withdrawal;Direct Plan;Daily Income Distribution cum Capital Withdrawal;;INF0GCD01263;1296.5827;12-Sep-2026
148841;TRUSTMF Liquid Fund-Direct Plan-Growth;Direct Plan;Growth;INF0GCD01255;;1375.2380;12-Sep-2026
148839;TRUSTMF Liquid Fund-Direct Plan-Monthly Income Distribution cum Capital Withdrawal;Direct Plan;Monthly Income Distribution cum Capital Withdrawal;INF0GCD01305;INF0GCD01297;1224.8187;12-Sep-2026
148837;TRUSTMF Liquid Fund-Direct Plan-Weekly Income Distribution cum Capital Withdrawal;Direct Plan;Weekly Income Distribution cum Capital Withdrawal;INF0GCD01271;INF0GCD01289;1252.0313;12-Sep-2026
148834;TRUSTMF Liquid Fund-Regular Plan-Daily Income Distribution cum Capital Withdrawal;Regular Plan;Daily Income Distribution cum Capital Withdrawal;;INF0GCD01206;1223.3996;12-Sep-2026
148833;TRUSTMF Liquid Fund-Regular Plan-Growth;Regular Plan;Growth;INF0GCD01198;;1364.0564;12-Sep-2026
148843;TRUSTMF Liquid Fund-Regular Plan-Monthly Income Distribution cum Capital Withdrawal;Regular Plan;Monthly Income Distribution cum Capital Withdrawal;INF0GCD01248;INF0GCD01230;1214.8248;12-Sep-2026
148836;TRUSTMF Liquid Fund-Regular Plan-Weekly Income Distribution cum Capital Withdrawal;Regular Plan;Weekly Income Distribution cum Capital Withdrawal;INF0GCD01214;INF0GCD01222;1198.3966;12-Sep-2026

Unifi Mutual Fund
