Scheme Code;Scheme Name;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Income )


Aditya Birla Sun Life Mutual Fund
106271;BIRLA SUN LIFE CAPITAL PROTECTION ORIENTED FUND-5 YRS-DIVIDEND;;;12.4042;12.4042;12.4042;03-Sep-2010
106272;BIRLA SUN LIFE CAPITAL PROTECTION ORIENTED FUND-5 YRS-GROWTH;;;12.4042;12.4042;12.4042;03-Sep-2010
100970;Aditya Birla Sun Life MIP - Regular Plan - Growth;INF209K01694;;25.7956;25.7311;25.7956;03-Sep-2010
100971;Aditya Birla Sun Life MIP - Regular Plan - Monthly Dividend;INF209K01702;;11.4285;11.3999;11.4285;03-Sep-2010
100972;Aditya Birla Sun Life MIP - Regular Plan - Monthly Payment;INF209K01710;;25.7956;25.7311;25.7956;03-Sep-2010
101713;Aditya Birla Sun Life MIP II - Saving 5 Plan - Growth - Regular Plan;INF209K01728;;16.9980;16.8280;16.9980;03-Sep-2010
101711;Aditya Birla Sun Life MIP II - Savings 5 Plan - Monthly Dividend - Regular Plan;INF209K01736;INF209K01DE3;11.2657;11.1530;11.2657;03-Sep-2010
101712;Aditya Birla Sun Life MIP II - Savings 5 Plan - Monthly Growth /Payment;INF209K01744;;16.9980;16.8280;16.9980;03-Sep-2010
103184;Aditya Birla Sun Life Monthly Income - Dividend - Regular Plan;INF209K01AX9;INF209K01DX3;11.3854;11.2715;11.3854;03-Sep-2010
103185;Aditya Birla Sun Life Monthly Income - Growth - Regular Plan;INF209K01AZ4;;35.6083;35.2522;35.6083;03-Sep-2010
103186;Aditya Birla Sun Life Monthly Income - Quarterly Dividend - Regular Plan;INF209K01AY7;INF209K01DY1;12.0139;11.8938;12.0139;03-Sep-2010

Bandhan Mutual Fund
108784;BANDHAN Dynamic Bond Fund - Annual Dividend;INF194K01QE9;INF194K01QD1;11.7725;11.7725;11.7725;03-Sep-2010
108554;BANDHAN Dynamic Bond Fund - Quarterly Dividend;INF194K01QB5;INF194K01QA7;10.6650;10.6650;10.6650;03-Sep-2010
108625;IDFC - SSIF - ST -Plan B - Growth;INF194K01HM1;;10.7995;10.7995;10.7995;03-Sep-2010
108759;IDFC - SSIF - ST -Plan B - Monthly Dividend;INF194K01HO7;INF194K01HN9;10.0696;10.0696;10.0696;03-Sep-2010
112367;IDFC - SSIF - Short Term- Plan F Growth;INF194K01IH9;;10.2277;10.2277;10.2277;03-Sep-2010
108786;IDFC Dynamic Bond Fund - Growth;INF194K01PZ6;;18.3178;18.3178;18.3178;03-Sep-2010
108742;IDFC Money Manager Fund-Investment Plan-Regular Plan-Daily Div.;INF194K01NW8;INF194K01NV0;10.0181;10.0181;10.0181;03-Sep-2010
108736;IDFC Money Manager Fund-Investment Plan-Regular Plan-Growth;INF194K01NO5;;14.6547;14.6547;14.6547;03-Sep-2010
108739;IDFC Money Manager Fund-Investment Plan-Regular Plan-Monthly Div.;INF194K01OC8;INF194K01OB0;10.0161;10.0161;10.0161;03-Sep-2010
108740;IDFC Money Manager Fund-Investment Plan-Regular Plan-Weekly Div.;INF194K01NZ1;INF194K01NY4;10.0211;10.0211;10.0211;03-Sep-2010
109247;IDFC-Money Manager Fund-Investment Plan A-Weekly Div.;INF194K01NM9;INF194K01NL1;10.0130;10.0130;10.0130;03-Sep-2010
